Temperature (T),Ca,Cb,kfCa,krCb2
421.5075376884422,0.13196069442852773,0.8680393055714722,92.80156522162754,9.180156522162754
423.11557788944725,0.13078713383983503,0.8692128661601649,101.39275571957714,10.039275571957715
424.7236180904523,0.1296365937569691,0.870363406243031,110.70964208034417,10.97096420803442
426.3316582914573,0.12850799130228238,0.8714920086977176,120.80687960228565,11.980687960228565
427.9396984924623,0.12740033795023387,0.8725996620497661,131.7427166152386,13.074271661523857
429.54773869346735,0.12631272931814436,0.8736872706818557,143.57919406554666,14.257919406554668
431.1557788944724,0.12524433614876834,0.8747556638512316,156.38235395333325,15.538235395333329
432.7638190954774,0.12419439633963733,0.8758056036603628,170.22245689828685,16.922245689828685
434.3718592964824,0.12316220789229151,0.8768377921077085,185.17420911380043,18.41742091138004
435.97989949748745,0.12214712267038458,0.8778528773296155,201.31699907281558,20.031699907281556
437.5879396984925,0.12114854086948279,0.8788514591305172,218.73514415204028,21.773514415204026
439.1959798994975,0.12016590611343676,0.8798340938865632,237.51814754441202,23.6518147544412
440.8040201005025,0.11919870110274784,0.8808012988972522,257.7609657326949,25.676096573269483
442.41206030150755,0.1182464437495472,0.8817535562504528,279.56428681997454,27.856428681997457
444.0201005025126,0.117308683741831,0.882691316258169,303.0348200155225,30.203482001552253
445.6281407035176,0.11638499948660784,0.8836150005133921,328.2855965770335,32.72855965770335
447.2361809045226,0.11547499538776262,0.8845250046122374,355.4362825126013,35.44362825126013
448.84422110552765,0.11457829941978488,0.8854217005802151,384.61350334796475,38.36135033479648
450.4522613065327,0.11369456096320778,0.8863054390367922,415.95118126655916,41.49511812665592
452.0603015075377,0.11282344887171332,0.8871765511282868,449.5908849317042,44.85908849317042
453.6683417085427,0.11196464974445011,0.8880353502555498,485.68219230187384,48.46821923018738
455.27638190954775,0.11111786638025987,0.8888821336197401,524.3830667513892,52.33830667513892
456.8844221105528,0.11028281639327876,0.8897171836067213,565.8602468100969,56.48602468100968
458.4924623115578,0.1094592309717922,0.8905407690282078,610.2896498365873,60.92896498365873
460.1005025125628,0.10864685376435883,0.8913531462356412,657.8567899403176,65.68567899403176
461.70854271356785,0.10784543987907928,0.8921545601209208,708.757210468548,70.7757210468548
463.3165829145729,0.10705475498353441,0.8929452450164657,763.1969313744038,76.21969313744039
464.9246231155779,0.10627457449435325,0.8937254255056467,821.3929117824989,82.0392911782499
466.5326633165829,0.10550468284664881,0.8944953171533512,883.5735280684954,88.25735280684955
468.14070351758795,0.10474487283467467,0.8952551271653253,949.9790677686678,94.89790677686678
469.748743718593,0.10399494501603813,0.8960050549839619,1020.8622396350106,101.98622396350106
471.356783919598,0.10325470717268043,0.8967452928273195,1096.4887001507093,109.54887001507092
472.964824120603,0.10252397382259112,0.8974760261774088,1177.1375968197988,117.61375968197987
474.57286432160805,0.10180256577691355,0.8981974342230865,1263.102128543595,126.21021285435947
476.1809045226131,0.10109030973767937,0.8989096902623206,1354.6901233951328,135.36901233951326
477.7889447236181,0.10038703793195289,0.8996129620680471,1452.2246341010807,145.12246341010805
479.3969849246231,0.09969258777861885,0.9003074122213811,1556.0445515387746,155.50445515387744
481.00502512562815,0.0990068015844742,0.9009931984155257,1666.5052365538247,166.55052365538248
482.6130653266332,0.09832952626663707,0.901670473733363,1783.9791704014308,178.2979170401431
484.2211055276382,0.09766061309861632,0.9023393869013837,1908.8566241119122,190.78566241119123
485.8291457286432,0.09699991747767783,0.9030000825223221,2041.5463470781658,204.05463470781655
487.43718592964825,0.0963472987113821,0.903652701288618,2182.4762751596477,218.1476275159648
489.0452261306533,0.09570261982141104,0.904297380178589,2332.0942585941943,233.10942585941942
490.6532663316583,0.09506574736299508,0.9049342526370049,2490.868810005639,248.98688100056393
492.2613065326633,0.09443655125842507,0.9055634487415749,2659.28987279108,265.82898727910793
493.86934673366835,0.0938149046433007,0.9061850953566993,2837.869610168077,283.6869610168077
495.4773869346734,0.09320068372431055,0.9067993162756894,3027.143215157634,302.6143215157634
497.0854271356784,0.09259376764744459,0.9074062323525554,3227.669741774276,322.6669741774276
498.6934673366834,0.09199403837568253,0.9080059616243175,3440.0329576904314,343.90329576904315
500.30150753768845,0.09140138057527376,0.9085986194247263,3664.842218636674,366.3842218636674
501.9095477386935,0.09081568150982817,0.9091843184901718,3902.733364795002,390.1733364795002
503.5175879396985,0.09023683094151672,0.9097631690584833,4154.369639436663,415.3369639436663
505.1256281407035,0.0896647210387403,0.9103352789612597,4420.44263005076,441.94426300507604
506.73366834170855,0.08909924628970343,0.9109007537102966,4701.673232203835,470.06732322038357
508.3417085427136,0.08854030342137728,0.9114596965786227,4998.812636365253,499.7812636365253
509.9497487437186,0.08798779132338722,0.9120122086766127,5312.64333792641,531.164333792641
511.5577889447236,0.08744161097640694,0.9125583890235931,5643.98017063642,564.298017063642
513.1658291457286,0.08690166538468676,0.9130983346153132,5993.671363669267,599.2671363669267
514.7738693467337,0.08636785951237015,0.9136321404876299,6362.599622532054,636.1599622532054
516.3819095477387,0.08584010022329186,0.9141598997767082,6751.683234015603,675.0683234015603
517.9899497487437,0.08531829622398314,0.9146817037760169,7161.877195383564,716.0877195383565
519.5979899497488,0.08480235800962416,0.9151976419903758,7594.174367986756,759.3174367986755
521.2060301507538,0.08429219781272285,0.9157078021872772,8049.60665548389,804.8606655483889
522.8140703517588,0.08378772955430612,0.9162122704456939,8529.246206841603,852.8246206841601
524.4221105527638,0.08328886879744107,0.9167111312025589,9034.206644278453,903.320664427845
526.0301507537688,0.08279553270290878,0.9172044672970912,9565.644316311038,956.4644316311036
527.6381909547739,0.08230763998688011,0.9176923600131199,10124.759576050876,1012.3759576050876
529.2462311557789,0.08182511088045134,0.9181748891195487,10712.798084893646,1071.1798084893646
530.8542713567839,0.08134786709090522,0.9186521329090948,11331.052141733746,1133.0052141733745
532.462311557789,0.08087583176458689,0.9191241682354131,11980.862037828452,1197.986203782845
534.070351758794,0.08040892945128279,0.9195910705487172,12663.617437427452,1266.2617437427452
535.678391959799,0.07994708607000535,0.9200529139299947,13380.758784276008,1337.9758784276005
537.286432160804,0.07949022887609467,0.9205097711239054,14133.778734088872,1413.277873408887
538.894472361809,0.07903828642955062,0.9209617135704493,14924.22361308541,1492.3223613085413
540.5025125628141,0.07859118856452828,0.9214088114354717,15753.694902666923,1575.2694902666922
542.1105527638191,0.07814886635991718,0.9218511336400829,16623.85075030596,1662.2850750305965
543.7185929648242,0.07771125211094904,0.922288747889051,17536.407506712687,1753.5407506712684
545.3266331658292,0.07727827930177156,0.9227217206982284,18493.141289328232,1849.214128932823
546.9346733668342,0.07684988257893376,0.9231501174210662,19495.889572191696,1949.4889572191698
548.5427135678392,0.07642599772573849,0.9235740022742615,20546.552802212762,2054.5552802212765
550.1507537688442,0.07600656163740571,0.9239934383625943,21647.096041875728,2164.609604187573
551.7587939698492,0.07559151229701835,0.9244084877029817,22799.550638390694,2279.8550638390693
553.3668341708543,0.07518078875219798,0.924819211247802,24006.01591929639,2400.5015919296397
554.9748743718593,0.07477433109248346,0.9252256689075166,25268.66091451062,2526.7660914510625
556.5829145728644,0.07437208042737414,0.9256279195726259,26589.726104816647,2658.8726104816647
558.1909547738694,0.0739739788650077,0.9260260211349922,27971.52519675856,2797.052519675856
559.7989949748744,0.07357996949144341,0.9264200305085566,29416.446923915846,2941.544692391585
561.4070351758794,0.07318999635052373,0.9268100036494762,30926.95687451119,3092.5956874511194
563.0150753768844,0.07280400442429007,0.92719599557571,32505.599345300867,3250.4599345300867
564.6231155778894,0.07242193961392585,0.9275780603860742,34154.999221683436,3415.399922168343
566.2311557788945,0.07204374872120946,0.9279562512787906,35877.863883955506,3587.6863883955502
567.8391959798995,0.07166937943045201,0.928330620569548,37676.98513963021,3767.5985139630207
569.4472361809046,0.07129878029090427,0.9287012197090958,39555.241181729376,3955.424118172938
571.0552763819096,0.07093190069961189,0.9290680993003881,41515.59857294335,4151.459857294336
572.6633165829146,0.07056869088470373,0.9294313091152963,43561.114255550514,4356.011425555051
574.2713567839196,0.07020910188909528,0.9297908981109048,45694.937586971435,4569.393758697143
575.8793969849246,0.06985308555459409,0.930146914445406,47920.312400828756,4791.931240082876
577.4874371859296,0.06950059450639322,0.9304994054936069,50240.579093371394,5023.95790933714
579.0954773869347,0.06915158213793517,0.9308484178620648,52659.176735109235,5265.817673510923
580.7035175879397,0.06880600259613973,0.9311939974038602,55179.64520750315,5517.864520750316
582.3115577889448,0.06846381076697765,0.9315361892330224,57805.627364535925,5780.462736453594
583.9195979899498,0.0681249622613834,0.9318750377386166,60540.87121898505,6053.9871218985045
585.5276381909548,0.06778941340149382,0.9322105865985062,63389.232153212295,6338.823215321229
587.1356783919598,0.06745712120720218,0.9325428787927977,66354.67515426432,6635.367515426432
588.7437185929648,0.06712804338301942,0.9328719566169805,69441.27707308592,6944.027707308591
590.3517587939698,0.06680213830523045,0.9331978616947695,72653.22890761758,7265.222890761757
591.9597989949749,0.06647936500934143,0.9335206349906585,75994.83810956319,7599.383810956317
593.5678391959799,0.06615968317780382,0.9338403168221963,79470.53091458109,7946.95309145811
595.175879396985,0.06584305312800923,0.9341569468719907,83084.85469566402,8308.385469566403
596.78391959799,0.06552943580055186,0.9344705641994482,86842.48033944675,8684.148033944675
598.391959798995,0.06521879274774221,0.9347812072522579,90748.2046451849,9074.720464518492
600.0,0.0649110861223726,0.9350889138776274,94806.95274613016,9480.595274613017
